Date,Open,High,Low,Close
1/23/1930,21.6373,21.9395,21.5239,21.8388
1/24/1930,21.8388,22.267,21.7758,22.0403
1/25/1930,22.0403,22.2796,21.9773,22.2292
1/27/1930,22.2292,22.4937,22.0403,22.2166
1/28/1930,22.2166,22.4307,21.9899,22.1033
1/29/1930,22.1033,22.5189,22.0025,22.3552
1/30/1930,22.3552,22.7708,22.2166,22.4685
1/31/1930,22.4685,22.9471,22.4181,22.796
2/1/1930,22.796,23.0101,22.67,22.9345
2/3/1930,22.9345,23.1738,22.6448,22.7456
2/4/1930,22.7456,23.1234,22.5945,23.0101
2/5/1930,23.0101,23.4887,23.0101,23.3123
2/6/1930,23.3123,23.4761,22.9093,23.0604
2/7/1930,23.0604,23.3627,22.7834,22.9723
2/8/1930,22.9723,23.2494,22.8589,23.1612
2/10/1930,23.1612,23.4131,22.9345,23.1234
2/11/1930,23.1234,23.4635,23.0101,23.3249
2/13/1930,23.3249,23.6272,23.1864,23.3627
2/14/1930,23.3627,23.5894,23.0479,23.3501
2/15/1930,23.3501,23.4131,23.0353,23.136
2/17/1930,23.136,23.3753,22.8337,23.262
2/18/1930,23.262,23.5894,23.1234,23.2871
2/19/1930,23.2871,23.4887,22.9723,23.073
2/20/1930,23.073,23.1612,22.5693,22.6448
2/21/1930,22.6448,23.0227,22.5693,22.9219
2/24/1930,22.9219,23.0353,22.5441,22.6826
2/25/1930,22.6826,22.8967,22.4181,22.6952
2/26/1930,22.6952,23.1864,22.6826,23.1108
2/27/1930,23.1108,23.4383,22.9849,23.0856
2/28/1930,23.0856,23.4635,22.9597,23.2871
3/1/1930,23.2871,23.539,23.2242,23.4509
3/3/1930,23.4509,23.6524,23.199,23.3627
3/4/1930,23.3627,23.6902,23.2242,23.539
3/5/1930,23.539,23.8035,23.2116,23.3627
3/6/1930,23.3627,23.7657,23.262,23.5894
3/7/1930,23.5894,23.8413,23.4005,23.5894
3/8/1930,23.5894,23.728,23.4761,23.602
3/10/1930,23.602,23.8665,23.4131,23.6776
3/11/1930,23.6776,23.9043,23.5642,23.728
3/12/1930,23.728,23.8539,23.2871,23.4635
3/13/1930,23.4635,23.7405,23.2242,23.602
3/14/1930,23.602,23.8413,23.3375,23.4509
3/15/1930,23.4509,23.4761,23.199,23.3249
3/17/1930,23.3249,23.7405,23.199,23.6776
3/18/1930,23.6776,24.0806,23.665,23.9043
3/19/1930,23.9043,24.2443,23.7783,24.0302
3/20/1930,24.0302,24.3703,23.8791,24.1436
3/21/1930,24.1436,24.5214,23.9924,24.2947
3/22/1930,24.2947,24.3829,23.8917,24.0428
3/24/1930,24.0428,24.3829,23.9547,24.2821
3/25/1930,24.2821,24.5844,24.1058,24.2569
3/26/1930,24.2569,24.8111,24.1939,24.6222
3/27/1930,24.6222,24.9622,24.3703,24.5718
3/28/1930,24.5718,25.0756,24.5592,24.8489
3/29/1930,24.8489,25.1511,24.7859,25.0504
3/31/1930,25.0504,25.3778,24.8489,25.1385
4/1/1930,25.1385,25.5542,24.9874,25.3778
4/2/1930,25.3778,25.6423,24.9874,25.1133
4/3/1930,25.1133,25.3526,24.9118,25.1637
4/4/1930,25.1637,25.7934,25.1259,25.5416
4/5/1930,25.5416,25.8438,25.3652,25.7305
4/7/1930,25.7305,25.9698,25.3778,25.6045
4/8/1930,25.6045,25.7809,25.2645,25.466
4/9/1930,25.466,26.0453,25.3904,25.869
4/10/1930,25.869,26.2594,25.6801,25.9194
4/11/1930,25.9194,26.2468,25.5667,25.8438
4/12/1930,25.8438,25.9824,25.5919,25.8942
4/14/1930,25.8942,26.0327,25.5793,25.7305
4/15/1930,25.7305,25.9698,25.3526,25.7431
4/16/1930,25.7431,26.0705,25.4786,25.5667
4/17/1930,25.5667,25.9068,25.4408,25.7557
4/21/1930,25.7557,25.8942,25.2015,25.2897
4/22/1930,25.2897,25.6171,24.937,25.5038
4/23/1930,25.5038,25.9446,25.2645,25.5542
4/24/1930,25.5542,25.7305,25.1385,25.3526
4/25/1930,25.3526,25.6927,25.1007,25.3275
4/26/1930,25.3275,25.5667,25.1511,25.3778
4/28/1930,25.3778,25.4912,24.6599,24.7607
4/29/1930,24.7607,24.9874,24.2317,24.7355
4/30/1930,24.7355,25.1889,24.597,24.8992
5/1/1930,24.8992,25.1637,24.2065,24.3073
5/2/1930,24.3073,24.5214,23.4383,23.5768
5/3/1930,23.5768,23.5516,22.6826,22.8463
5/5/1930,22.8463,23.2368,22.0655,22.9849
5/6/1930,22.9849,23.8161,22.9723,23.7657
5/7/1930,23.7657,23.9421,23.1864,23.3123
5/8/1930,23.3123,23.5894,22.8967,23.4005
5/9/1930,23.4005,23.8161,23.1738,23.6902
5/10/1930,23.6902,24.1814,23.665,24.131
5/12/1930,24.131,24.4962,23.8917,24.0932
5/13/1930,24.0932,24.5718,24.0302,24.4206
5/14/1930,24.4206,24.7733,24.2821,24.5718
5/15/1930,24.5718,24.5718,24.068,24.1688
5/16/1930,24.1688,24.4836,24.068,24.2821
5/17/1930,24.2821,24.3829,24.1814,24.2821
5/19/1930,24.2821,24.2947,23.6272,23.7531
5/20/1930,23.7531,23.9547,23.2746,23.8665
5/21/1930,23.8665,24.0554,23.4635,23.7405
5/22/1930,23.7405,23.9421,23.4131,23.7909
5/23/1930,23.7909,24.2065,23.7657,24.0302
5/24/1930,24.0302,24.2569,23.9421,24.1939
5/26/1930,24.1939,24.5466,24.0932,24.2317
5/27/1930,24.2317,24.4962,24.068,24.2443
5/28/1930,24.2443,24.5214,24.1562,24.3829
5/29/1930,24.3829,24.597,24.2947,24.4962
6/2/1930,24.4962,24.6348,24.2695,24.4081
6/3/1930,24.4081,24.4836,24.0806,24.1814
6/4/1930,24.1814,24.4206,24.0428,24.2947
6/5/1930,24.2947,24.3451,23.728,23.9169
6/6/1930,23.9169,23.9169,23.5013,23.5264
6/7/1930,23.5264,23.4131,22.9471,23.0353
6/9/1930,23.0353,23.1486,22.2922,22.3803
6/10/1930,22.3803,23.0604,22.0781,23.0101
6/11/1930,23.0101,23.0353,21.8514,22.204
6/12/1930,22.204,22.4685,21.6499,22.1285
6/13/1930,22.1285,22.5063,21.8262,22.267
6/14/1930,22.267,22.4055,21.738,21.801
6/16/1930,21.801,21.6625,20.4786,20.5667
6/17/1930,20.5667,21.0327,20.1763,20.5793
6/18/1930,20.5793,20.4408,19.3199,19.8615
6/19/1930,19.8615,20.8942,19.937,20.7934
6/20/1930,20.7934,21.0831,20.0504,20.2519
6/21/1930,20.2519,20.063,19.4584,19.6725
6/23/1930,19.6725,20.2393,19.1688,20.0882
6/24/1930,20.0882,20.34,19.3451,19.3955
6/25/1930,19.3955,19.7103,19.0302,19.5466
6/26/1930,19.5466,20.1889,19.5088,20
6/27/1930,20,20.1889,19.4962,19.8111
6/28/1930,19.8111,19.9874,19.6348,19.8992
6/30/1930,19.8992,20.529,19.937,20.466
7/1/1930,20.466,20.8186,20.1637,20.2393
7/2/1930,20.2393,20.6675,20.1889,20.466
7/3/1930,20.466,20.5542,20.0126,20.2519
7/7/1930,20.2519,20.1259,19.7229,19.8363
7/8/1930,19.8363,20.0756,19.5466,19.9748
7/9/1930,19.9748,20.403,20,20.2645
7/10/1930,20.2645,20.8438,20.0504,20.7683
7/11/1930,20.7683,20.8564,20.4534,20.5542
7/12/1930,20.5542,21.0076,20.5164,20.932
7/14/1930,20.932,21.398,20.8942,21.3602
7/15/1930,21.3602,21.6121,21.1587,21.3224
7/16/1930,21.3224,21.5617,21.0579,21.4861
7/17/1930,21.4861,21.7002,21.2972,21.5869
7/18/1930,21.5869,21.8766,21.4106,21.7758
7/19/1930,21.7758,21.8136,21.4861,21.5743
7/21/1930,21.5743,21.4987,20.8942,20.9446
7/22/1930,20.9446,21.398,20.8312,21.3224
7/23/1930,21.3224,21.8766,21.398,21.6625
7/24/1930,21.6625,21.7002,21.3224,21.3854
7/25/1930,21.3854,21.5995,21.2342,21.4987
7/26/1930,21.4987,21.7758,21.4987,21.7128
7/28/1930,21.7128,22.0781,21.6499,21.8262
7/29/1930,21.8262,21.9395,21.4987,21.6499
7/30/1930,21.6499,21.7632,21.0327,21.0831
7/31/1930,21.0831,21.3224,20.8186,21.2091
8/1/1930,21.2091,21.2972,20.9446,21.1083
8/2/1930,21.1083,21.2846,21.0327,21.2342
8/4/1930,21.2342,21.5743,21.0705,21.5239
8/5/1930,21.5239,21.7128,21.4106,21.5239
8/6/1930,21.5239,21.4861,21.1209,21.1839
8/7/1930,21.1839,21.2091,20.8942,21.0579
8/8/1930,21.0579,20.9572,20.2141,20.2771
8/9/1930,20.2771,20.3778,20.0126,20.2519
8/11/1930,20.2519,20.5542,20.0756,20.403
8/12/1930,20.403,20.403,19.8363,19.8866
8/13/1930,19.8866,20.2645,19.6977,20.1511
8/14/1930,20.1511,20.4408,20,20.1637
8/15/1930,20.1637,20.7305,20.0126,20.7053
8/16/1930,20.7053,20.7934,20.403,20.6549
8/18/1930,20.6549,20.6927,20.3023,20.5416
8/19/1930,20.5416,20.9698,20.5164,20.7431
8/20/1930,20.7431,21.0579,20.6171,20.8564
8/21/1930,20.8564,20.9824,20.5542,20.6423
8/22/1930,20.6423,20.9194,20.5793,20.7934
8/23/1930,20.7934,20.9698,20.7305,20.9068
8/25/1930,20.9068,21.0579,20.6297,20.6801
8/26/1930,20.68,20.98,20.68,20.98
8/27/1930,20.9824,21.2972,20.9698,21.1461
8/28/1930,21.1461,21.2594,20.9446,21.1335
8/29/1930,21.1335,21.4735,21.0579,21.3728
9/2/1930,21.3728,21.5617,21.2217,21.3854
9/3/1930,21.3854,21.4987,21.0957,21.1713
9/4/1930,21.1713,21.3098,20.9068,21.0201
9/5/1930,21.0201,21.4106,21.0201,21.3476
9/6/1930,21.3476,21.7128,21.2972,21.6499
9/8/1930,21.6499,21.8892,21.4987,21.6373
9/9/1930,21.6373,21.8766,21.4987,21.7632
9/10/1930,21.7632,22.0151,21.6373,21.864
9/11/1930,21.864,21.8514,21.5491,21.7254
9/12/1930,21.7254,21.7758,21.3476,21.4987
9/13/1930,21.4987,21.5617,21.2091,21.4735
9/15/1930,21.4735,21.4861,21.0957,21.1965
9/16/1930,21.1965,21.3098,20.932,21.2217
9/17/1930,21.2217,21.4232,21.1839,21.2972
9/18/1930,21.2972,21.335,20.9698,21.0579
9/19/1930,21.0579,21.0201,20.4912,20.6801
9/20/1930,20.6801,20.806,20.5164,20.7305
9/22/1930,20.7305,20.6801,20.1007,20.1763
9/23/1930,20.1763,20.5038,20.0378,20.4408
9/24/1930,20.4408,20.6171,19.8111,20.1133
9/25/1930,20.1133,20.2519,19.5844,19.7355
9/26/1930,19.7355,19.9622,19.2947,19.4332
9/27/1930,19.4332,19.5088,19.131,19.2947
9/29/1930,19.2947,19.6348,18.7783,18.8665
9/30/1930,18.8665,18.9924,18.3753,18.5894
10/1/1930,18.5894,19.534,18.6902,19.4206
10/2/1930,19.4206,19.534,18.8161,19.1814
10/3/1930,19.1814,19.6851,19.1939,19.4332
10/4/1930,19.4332,19.5718,19.1688,19.2317
10/6/1930,19.2317,19.131,18.5516,18.6146
10/7/1930,18.6146,18.8917,18.2116,18.6272
10/8/1930,18.6272,18.7657,18.2494,18.4005
10/9/1930,18.4005,18.3753,17.5315,17.67
10/10/1930,17.67,18.1864,17.1285,18.1108
10/11/1930,18.1108,18.2746,17.5567,17.6322
10/14/1930,17.6322,18.0479,17.1411,17.9093
10/15/1930,17.9093,18.3627,17.7078,18.199
10/16/1930,18.199,18.2116,17.7204,17.8841
10/17/1930,17.8841,17.796,17.1159,17.1662
10/18/1930,17.1662,17.1914,16.8136,16.9773
10/20/1930,16.9773,17.67,17.0403,17.5693
10/21/1930,17.5693,17.6826,16.8766,17.0529
10/22/1930,17.0529,17.2166,16.6499,16.9018
10/23/1930,16.9018,17.4433,16.9018,17.1411
10/24/1930,17.1411,17.7834,17.1914,17.7456
10/25/1930,17.7456,17.9345,17.5441,17.6448
10/27/1930,17.6448,17.8463,17.3048,17.7834
10/28/1930,17.7834,18.0856,17.7078,17.8589
10/29/1930,17.8589,17.8337,17.4433,17.5567
10/30/1930,17.5567,17.5819,17.1914,17.3426
10/31/1930,17.3426,17.3174,16.8388,16.9395
11/1/1930,16.9395,17.1285,16.801,17.0907
11/3/1930,17.0907,17.2922,16.9521,17.1285
11/5/1930,17.1285,17.1411,16.5491,16.6247
11/6/1930,16.6247,16.8388,16.3854,16.6499
11/7/1930,16.6499,16.6625,15.9698,16.0957
11/8/1930,16.0957,16.272,15.7934,15.8942
11/10/1930,15.8942,16.1839,15.3149,15.5416
11/11/1930,15.5416,16.1083,15.403,15.7934
11/12/1930,15.7934,16.1965,15.3904,16.1461
11/13/1930,16.1461,16.7884,15.9698,16.5617
11/14/1930,16.5617,16.9395,16.2846,16.8892
11/15/1930,16.8892,17.1536,16.7506,17.0529
11/17/1930,17.0529,16.9269,16.3602,16.4861
11/18/1930,16.4861,16.738,16.1713,16.6625
11/19/1930,16.6625,17.1159,16.5617,17.0151
11/20/1930,17.0151,17.2796,16.8514,16.9395
11/21/1930,16.9395,17.3174,16.7758,17.204
11/22/1930,17.204,17.204,16.9144,17.0025
11/24/1930,17.0025,17.1159,16.7254,17.0529
11/25/1930,17.0529,17.33,16.8136,16.8514
11/26/1930,16.8514,16.9395,16.4987,16.6121
11/28/1930,16.6121,16.5869,16.1839,16.3854
11/29/1930,16.3854,16.6121,16.2343,16.5743
12/1/1930,16.5743,16.864,16.4861,16.801
12/2/1930,16.801,17.0655,16.6247,16.9647
12/3/1930,16.9647,16.9521,16.5995,16.6751
12/4/1930,16.6751,16.6751,16.3224,16.4232
12/5/1930,16.4232,16.4861,16.1083,16.4358
12/6/1930,16.4358,16.4232,16.1587,16.2217
12/8/1930,16.2217,16.1713,15.8312,15.9698
12/9/1930,15.9698,16.1587,15.7683,15.9698
12/10/1930,15.9698,16.1335,15.466,15.7305
12/11/1930,15.7305,15.7683,15.2393,15.5542
12/12/1930,15.5542,15.8186,15.3652,15.4282
12/13/1930,15.4282,15.3526,14.9622,15
12/15/1930,15,15.2141,14.7355,14.937
12/16/1930,14.937,15.1763,14.3577,14.4458
12/17/1930,14.4458,15.2141,14.1562,15.1133
12/18/1930,15.1133,15.6297,15.0504,15.2267
12/19/1930,15.2267,15.5416,15.0378,15.3904
12/20/1930,15.3904,15.5416,15.2897,15.3904
12/22/1930,15.3904,15.4408,14.8363,14.8866
12/23/1930,14.8866,15.1763,14.6851,14.9622
12/24/1930,14.9622,15.3652,14.9874,15.1637
12/26/1930,15.1637,15.2897,14.7859,14.8489
12/27/1930,14.8489,14.874,14.6348,14.7607
12/29/1930,14.7607,14.9622,14.5718,14.7229
12/30/1930,14.7229,15.2645,14.6851,15.063
12/31/1930,15.063,15.5416,15.1385,15.34
1/2/1931,15.34,15.8942,15.0756,15.8564
1/3/1931,15.8564,16.1839,15.8438,16.0831
1/5/1931,16.0831,16.1587,15.7179,15.932
1/6/1931,15.932,16.1965,15.7431,16.1335
1/7/1931,16.1335,16.3854,16.0201,16.0957
1/8/1931,16.0957,16.2846,15.932,16.2343
1/9/1931,16.2343,16.4861,16.0201,16.0705
1/10/1931,16.0705,16.2091,15.9572,16.1587
1/12/1931,16.1587,16.2217,15.7683,15.8438
1/13/1931,15.8438,15.869,15.5667,15.6549
1/14/1931,15.6549,15.9068,15.5793,15.8312
1/15/1931,15.8312,15.8816,15.403,15.466
1/16/1931,15.466,15.7053,15.3652,15.6549
1/17/1931,15.6549,15.7934,15.529,15.5667
1/19/1931,15.5667,15.6045,15.34,15.466
1/20/1931,15.466,15.8186,15.4786,15.7809
1/21/1931,15.7809,15.9572,15.6549,15.7809
1/22/1931,15.7809,16.1209,15.7305,16.0705
1/23/1931,16.0705,16.5113,16.1209,16.4232
1/24/1931,16.4232,16.4987,16.1839,16.272
1/26/1931,16.272,16.461,16.1461,16.398
1/27/1931,16.398,16.4987,16.2091,16.3224
1/28/1931,16.3224,16.3224,15.932,16.0201
1/29/1931,16.0201,16.2343,15.869,16.1713
1/30/1931,16.1713,16.4358,16.1083,16.1965
1/31/1931,16.1965,16.2594,16.0201,16.0957
2/2/1931,16.0957,16.2217,15.932,16.1587
2/3/1931,16.1587,16.3224,16.0957,16.2468
2/4/1931,16.2468,16.4232,16.1839,16.335
2/5/1931,16.335,16.3602,16.0579,16.2217
2/6/1931,16.2217,16.4232,16.1587,16.272
2/7/1931,16.272,16.5365,16.2343,16.5113
2/10/1931,16.5113,17.0403,16.5491,16.9647
2/11/1931,16.9647,17.4307,16.9018,17.2292
2/12/1931,17.2292,17.607,17.0529,17.2796
2/13/1931,17.2796,17.4811,17.0403,17.1788
2/14/1931,17.1788,17.2166,16.9521,17.1662
2/16/1931,17.1662,17.4937,17.0529,17.3426
2/17/1931,17.3426,17.5693,16.9647,17.0529
2/18/1931,17.0529,17.4685,17.0277,17.204
2/19/1931,17.204,17.5189,17.2166,17.4307
2/20/1931,17.4307,17.8212,17.4559,17.7078
2/21/1931,17.7078,17.9975,17.6826,17.9345
2/24/1931,17.9345,18.3627,17.8337,18.1738
2/25/1931,18.1738,18.3501,17.7834,17.9723
2/26/1931,17.9723,18.5138,17.8841,18.1738
2/27/1931,18.1738,18.4257,17.9219,18.0353
2/28/1931,18.0353,18.0856,17.733,17.9345
3/2/1931,17.9345,18.1486,17.4433,17.5189
3/3/1931,17.5189,17.8212,17.4055,17.5063
3/4/1931,17.5063,17.7204,17.204,17.3426
3/5/1931,17.3426,17.8212,17.2922,17.6952
3/6/1931,17.6952,17.9345,17.267,17.3174
3/7/1931,17.3174,17.7708,17.3426,17.6448
3/9/1931,17.6448,17.9597,17.5189,17.7582
3/10/1931,17.7582,18.1234,17.6826,17.7204
3/11/1931,17.7204,17.8086,17.3803,17.5189
3/12/1931,17.5189,17.6448,17.2292,17.4055
3/13/1931,17.4055,17.4811,17.0781,17.3174
3/14/1931,17.3174,17.5693,17.2796,17.4937
3/16/1931,17.4937,17.8212,17.4685,17.7708
3/17/1931,17.7708,17.9849,17.5063,17.5819
3/18/1931,17.5819,17.8589,17.4559,17.8086
3/19/1931,17.8086,18.1738,17.8086,18.0101
3/20/1931,18.0101,18.1738,17.8715,18.0604
3/21/1931,18.0604,18.0856,17.8463,17.8967
3/23/1931,17.8967,17.9471,17.5945,17.7582
3/24/1931,17.7582,17.9597,17.5693,17.8841
3/25/1931,17.8841,18.0101,17.6952,17.7834
3/26/1931,17.7834,17.8841,17.4685,17.5441
3/27/1931,17.5441,17.5693,17.1411,17.2166
3/28/1931,17.2166,17.1536,16.7758,16.8388
3/30/1931,16.8388,16.9144,16.5239,16.6625
3/31/1931,16.6625,17.0277,16.5869,16.6877
4/1/1931,16.6877,16.7758,16.3854,16.5239
4/2/1931,16.5239,16.7254,16.2846,16.4484
4/4/1931,16.4484,16.7632,16.461,16.6751
4/6/1931,16.6751,16.9144,16.4735,16.4987
4/7/1931,16.4987,16.5113,16.1965,16.2846
4/8/1931,16.2846,16.6373,16.2343,16.4987
4/9/1931,16.4987,16.6877,16.3098,16.4106
4/10/1931,16.4106,16.6625,16.3224,16.461
4/11/1931,16.461,16.5995,16.4106,16.461
4/13/1931,16.461,16.7632,16.3728,16.7254
4/14/1931,16.7254,16.8892,16.4106,16.5113
4/15/1931,16.5113,16.4735,16.1083,16.1839
4/16/1931,16.1839,16.2846,15.932,15.9824
4/17/1931,15.9824,16.1335,15.6675,15.7305
4/18/1931,15.7305,15.9446,15.6171,15.8942
4/20/1931,15.8942,16.0705,15.6045,15.9572
4/21/1931,15.9572,16.0201,15.4534,15.5416
4/22/1931,15.5416,15.6297,15.1637,15.2267
4/23/1931,15.2267,15.5164,14.9244,15.2897
4/24/1931,15.2897,15.5667,15.0756,15.2897
4/25/1931,15.2897,15.3023,14.9244,14.9496
4/27/1931,14.9496,15.0504,14.471,14.7607
4/28/1931,14.7607,14.9244,14.3703,14.6725
4/29/1931,14.6725,14.6725,14.2065,14.3703
4/30/1931,14.3703,15.1637,14.2569,15.0882
5/1/1931,15.0882,15.3275,14.597,14.6473
5/2/1931,14.6473,14.8992,14.4332,14.8237
5/4/1931,14.8237,15.1007,14.7733,15.063
5/5/1931,15.063,15.3023,14.8489,14.937
5/6/1931,14.937,15.0882,14.6725,15.0126
5/7/1931,15.0126,15.2267,14.7733,14.9496
5/8/1931,14.9496,15.529,14.8237,15.4408
5/9/1931,15.4408,15.5793,15.1511,15.2141
5/11/1931,15.2141,15.4156,14.9244,15.1889
5/12/1931,15.1889,15.2393,14.8866,15.0378
5/13/1931,15.0378,15.2015,14.7985,14.9874
5/14/1931,14.9874,15.0378,14.6222,14.6599
5/15/1931,14.6599,14.6599,14.2191,14.4458
5/16/1931,14.4458,14.534,14.2821,14.3325
5/18/1931,14.3325,14.2821,13.7783,13.8413
5/19/1931,13.8413,14.0554,13.5768,13.8287
5/20/1931,13.8287,14.1814,13.6398,13.7531
5/21/1931,13.7531,14.0428,13.5138,13.8992
5/22/1931,13.8992,14.0932,13.7531,13.9421
5/23/1931,13.9421,14.0176,13.7909,13.8413
5/25/1931,13.8413,13.7909,13.3501,13.4005
5/26/1931,13.4005,13.6524,13.199,13.4131
5/27/1931,13.4131,13.5642,13.0227,13.262
5/28/1931,13.262,13.4887,13.073,13.3123
5/29/1931,13.3123,13.5516,12.9471,13.0227
6/1/1931,13.0227,12.9723,12.3552,12.4055
6/2/1931,12.4055,12.6322,12.0781,12.204
6/3/1931,12.204,13.1738,12.1411,13.1234
6/4/1931,13.1234,13.665,12.9345,13.5516
6/5/1931,13.5516,13.8539,13.2368,13.4005
6/6/1931,13.4005,13.3753,13.0101,13.0604
6/8/1931,13.0604,13.5894,12.8589,13.5642
6/9/1931,13.5642,13.8287,13.262,13.3375
6/10/1931,13.3375,13.7405,13.2116,13.7028
6/11/1931,13.7028,13.8791,13.4635,13.728
6/12/1931,13.728,13.8791,13.4635,13.7531
6/13/1931,13.7531,13.8035,13.5894,13.728
6/15/1931,13.728,13.9043,13.5768,13.6272
6/16/1931,13.6272,13.7405,13.4257,13.665
6/17/1931,13.665,13.7028,13.4635,13.5138
6/18/1931,13.5138,13.539,13.2494,13.2746
6/19/1931,13.2746,13.3879,13.0982,13.2242
6/20/1931,13.2242,14.068,13.3627,14.0176
6/22/1931,14.0176,14.7733,14.1184,14.6096
6/23/1931,14.6096,14.6725,14.1939,14.4081
6/24/1931,14.4081,15.2897,14.4836,15.0882
6/25/1931,15.0882,15.5164,14.8615,14.9874
6/26/1931,14.9874,15.4912,15.0126,15.3526
6/27/1931,15.3526,15.5919,15.1889,15.5038
6/29/1931,15.5038,15.4534,14.9748,15.0882
6/30/1931,15.0882,15.1385,14.6977,14.8363
7/1/1931,14.8363,15.1763,14.597,15.0756
7/2/1931,15.0756,15.2519,14.874,14.937
7/3/1931,14.937,15.4156,15,15.2645
7/6/1931,15.2645,15.2267,14.9496,15.1007
7/7/1931,15.1007,15.3149,14.4081,14.5088
7/8/1931,14.5088,14.6473,14.1562,14.3703
7/9/1931,14.3703,14.5844,14.2569,14.4962
7/10/1931,14.4962,14.7733,14.3451,14.6348
7/11/1931,14.6348,14.5718,14.3073,14.3703
7/13/1931,14.3703,14.3325,13.9924,14.2317
7/14/1931,14.2317,14.2695,13.9798,14.0932
7/15/1931,14.0932,13.9924,13.5013,13.8035
7/16/1931,13.8035,14.1814,13.7154,14.1436
7/17/1931,14.1436,14.4458,14.1436,14.2695
7/18/1931,14.2695,14.3073,14.0932,14.2695
7/20/1931,14.2695,14.5088,14.3073,14.4584
7/21/1931,14.4584,14.7229,14.4332,14.6222
7/22/1931,14.6222,14.5466,14.2191,14.2821
7/23/1931,14.2821,14.3703,14.1058,14.2821
7/24/1931,14.2821,14.2569,13.9169,13.9672
7/25/1931,13.9672,13.9798,13.8287,13.9169
7/27/1931,13.9169,14.068,13.8413,14.0302
7/28/1931,14.0302,14.2191,13.9924,14.1814
7/29/1931,14.1814,13.9547,13.6146,13.7405
7/30/1931,13.7405,13.8917,13.5642,13.8035
7/31/1931,13.8035,13.9043,13.602,13.728
8/1/1931,13.728,13.9043,13.7028,13.8413
8/3/1931,13.8413,14.0806,13.8413,13.9295
8/4/1931,13.9295,13.9547,13.728,13.8413
8/5/1931,13.8413,13.8035,13.602,13.6398
8/6/1931,13.6398,13.6902,13.4509,13.5516
8/7/1931,13.5516,13.6776,13.4257,13.6146
8/8/1931,13.6146,13.6902,13.5516,13.5894
8/10/1931,13.5894,13.6272,13.3879,13.5516
8/11/1931,13.5516,14.1058,13.4887,13.9924
8/12/1931,13.9924,14.068,13.7531,13.8035
8/13/1931,13.8035,14.1058,13.7405,14.0176
8/14/1931,14.0176,14.3703,14.0302,14.2947
8/15/1931,14.2947,14.4962,14.2695,14.4332
8/17/1931,14.4332,14.3577,13.9924,14.0554
8/18/1931,14.0554,14.3451,13.9169,14.1058
8/19/1931,14.1058,14.2191,13.9924,14.1436
8/20/1931,14.1436,14.3325,14.068,14.1688
8/21/1931,14.1688,14.2065,13.7657,13.8665
8/22/1931,13.8665,13.8791,13.7405,13.8161
8/24/1931,13.8161,13.8161,13.602,13.7531
8/25/1931,13.7531,13.8791,13.6272,13.7028
8/26/1931,13.7028,13.9798,13.6272,13.9295
8/27/1931,13.9295,14.005,13.7909,13.8539
8/28/1931,13.8539,14.1184,13.8539,13.9924
8/29/1931,13.9924,14.1562,13.9924,14.1058
8/31/1931,14.1058,14.1058,13.8287,13.8665
9/1/1931,13.8665,13.9672,13.7909,13.9169
9/2/1931,13.9169,13.9169,13.6272,13.665
9/3/1931,13.665,13.6272,13.2997,13.3501
9/4/1931,13.3501,13.4383,13.2116,13.2871
9/8/1931,13.2871,13.1864,12.7456,12.8715
9/9/1931,12.8715,12.9849,12.5693,12.7582
9/10/1931,12.7582,12.9219,12.5189,12.6196
9/11/1931,12.6196,12.796,12.3552,12.6952
9/12/1931,12.6952,12.6952,12.33,12.3678
9/14/1931,12.3678,12.2922,11.9395,12.1033
9/15/1931,12.1033,12.2796,11.8514,11.9899
9/16/1931,11.9899,12.204,11.7884,11.8262
9/17/1931,11.8262,12.1914,11.6373,12.0403
9/18/1931,12.0403,12.0025,11.398,11.461
9/19/1931,11.461,11.4358,11.0201,11.0705
9/21/1931,11.0705,11.3098,10.3778,10.932
9/22/1931,10.932,11.1209,10.6549,10.806
9/23/1931,10.806,11.7002,10.9446,11.5239
9/24/1931,11.5239,11.6121,10.5919,10.6801
9/25/1931,10.6801,11.1587,10.466,10.9194
9/26/1931,10.9194,11.0201,10.6801,10.7305
9/28/1931,10.7305,10.869,10.4408,10.5038
9/29/1931,10.5038,10.5038,10.0126,10.063
9/30/1931,10.063,10.3023,9.6474,9.7103
10/1/1931,9.7103,9.8866,9.3073,9.534
10/2/1931,9.534,10,9.3703,9.6977
10/3/1931,9.6977,9.6977,9.3199,9.3703
10/5/1931,9.3703,9.3199,8.7531,8.8161
10/6/1931,8.8161,10.0504,8.8413,9.9118
10/7/1931,9.9118,10.403,9.7229,9.7859
10/8/1931,9.7859,10.6801,9.8111,10.6171
10/9/1931,10.6171,10.932,10.3652,10.5542
10/10/1931,10.5542,10.7305,10.4156,10.6423
10/13/1931,10.6423,10.5919,10.0504,10.1008
10/14/1931,10.1008,10.3023,9.7355,9.874
10/15/1931,9.874,10.3778,9.9118,10.0504
10/16/1931,10.0504,10.4408,9.9874,10.3652
10/17/1931,10.3652,10.5164,10.3275,10.3778
10/19/1931,10.3778,10.5416,10.2519,10.4912
10/20/1931,10.4912,11.0579,10.6045,10.9572
10/21/1931,10.9572,10.995,10.4408,10.8564
10/22/1931,10.8564,10.8816,10.4534,10.5038
10/23/1931,10.5038,10.8942,10.466,10.8438
10/24/1931,10.8438,11.0076,10.7934,10.9446
